"GEO.id2","GEO.display-label","PopEstimate","Year","Median household income (dollars)","Percent workers commuting by public transportation","Percent population unemployed","Percent no health insurance coverage","Percent income below poverty level","gdp","CENTLAT","CENTLON","INTPTLAT","INTPTLON","UA","UANAME","UAPOP","UZA","UZA Area SQ Miles","UZA Name","UPTs","VRMs","VRHs","Total_Stations_2017","Total_Funding","Federal_Funding","State_Funding","Local_Funding","Other_Funding"
31540,"Madison, WI Metro Area",633787,2014,60903,5.5,0,5.9,12.7,41460.2,43.1629159,-89.5914458,43.1694963,-89.5901759,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
31700,"Manchester-Nashua, NH Metro Area",405184,2014,71422,1.6,0,8.3,8.7,24315.6,42.915196,-71.7157603,42.9115317,-71.7230554,"09271","Boston, MA--NH--RI Urbanized Area",4181019,10,1873,"Boston, MA-NH-RI",421742363,103243963,7213780,3450,2376973770,365449543,1096375070,271283936,2376973770
31700,"Manchester-Nashua, NH Metro Area",405184,2014,71422,1.6,0,8.3,8.7,24315.6,42.915196,-71.7157603,42.9115317,-71.7230554,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
31740,"Manhattan, KS Metro Area",98091,2014,50323,8.4,7.5,7.5,19.6,3291.4,39.2712302,-96.559777,39.2684241,-96.5622422,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
31820,"Manitowoc, WI Micro Area",80160,2014,45136,2.2,0,5.4,11.1,NA,44.1108185,-87.5125518,44.156137,-87.5773525,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
31860,"Mankato-North Mankato, MN Metro Area",98478,2014,54055,3,0,3.9,16.3,5022.8,44.1540332,-94.1350305,44.1548096,-94.1478013,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
31900,"Mansfield, OH Metro Area",121942,2014,41548,1.8,0,11.2,15.1,4285.7,40.774495,-82.5363541,40.774159,-82.5427812,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
31940,"Marinette, WI-MI Micro Area",65012,2014,42533,1.8,0,5.7,13.5,NA,45.4311375,-87.7738555,45.435279,-87.7692157,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
31980,"Marion, IN Micro Area",68569,2014,39851,5.4,0,12,19.9,NA,40.5158162,-85.6547249,40.5157575,-85.6549455,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
32020,"Marion, OH Micro Area",65720,2014,39233,1.1,0,9.2,24.3,NA,40.5871978,-83.1608847,40.5880337,-83.1688034,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
32100,"Marquette, MI Micro Area",67676,2014,44267,4,0.2,9.6,16.2,NA,46.6612957,-87.5733064,46.6565964,-87.5840278,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
32220,"Marshall, TX Micro Area",67336,2014,49490,0.8,0,18.2,16.1,NA,32.5481598,-94.3714336,32.5479914,-94.3744344,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
32300,"Martinsville, VA Micro Area",65878,2014,31423,0.4,0,13.3,21.4,NA,36.6827493,-79.8736781,36.6825035,-79.8725642,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
32580,"McAllen-Edinburg-Mission, TX Metro Area",831073,2014,34801,1.3,0,32.2,34,18485.9,26.3965106,-98.181009,26.3963839,-98.18099,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
32740,"Meadville, PA Micro Area",87175,2014,44598,5.9,0,12.7,14.1,NA,41.6848166,-80.1064509,41.687876,-80.107795,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
32780,"Medford, OR Metro Area",210287,2014,44918,3.5,0,10.6,18.1,7203.7,42.4314805,-122.7289313,42.4116284,-122.6756846,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
32820,"Memphis, TN-MS-AR Metro Area",1344121,2014,45844,1.1,0.2,13.4,20.3,66909.7,35.0236625,-89.8699789,35.0244194,-89.8719712,"56116","Memphis, TN--MS--AR Urbanized Area",1060061,41,497,"Memphis, TN-MS-AR",8623955,6929568,441295,55,68302722,24127928,8569028,22635076,68302722
32820,"Memphis, TN-MS-AR Metro Area",1344121,2014,45844,1.1,0.2,13.4,20.3,66909.7,35.0236625,-89.8699789,35.0244194,-89.8719712,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
32900,"Merced, CA Metro Area",266353,2014,44084,1.6,0,12.8,25.2,8175.6,37.1916879,-120.7184263,37.1948063,-120.7228019,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
32940,"Meridian, MS Micro Area",105464,2014,35736,1.4,0.7,13.8,21.1,NA,32.412073,-88.663653,32.4106743,-88.6619259,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",5929819,2014,48458,1.7,0.1,19.4,17.2,292308.5,NA,NA,NA,NA,"56602","Miami, FL Urbanized Area",5502379,4,1239,"Miami, FL",169275856,98782169,6776028,440,930524747,146107859,105441061,470351004,930524747
33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",5929819,2014,48458,1.7,0.1,19.4,17.2,292308.5,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
33140,"Michigan City-La Porte, IN Metro Area",111444,2014,45744,1.5,0,11.2,19.4,3902.5,41.5488345,-86.742494,41.5490129,-86.7447386,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
33220,"Midland, MI Metro Area",83427,2014,49194,1.7,0.1,7.1,11.7,4758,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
33260,"Midland, TX Metro Area",163470,2014,77574,0.7,0.1,19.7,7.8,36931.9,31.8690789,-102.0316093,31.8142693,-102.0024538,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",1572245,2014,53164,2.6,0,7.8,15.4,100051,43.1804321,-87.7970734,43.360715,-87.4965534,"57466","Milwaukee, WI Urbanized Area",1376476,35,546,"Milwaukee, WI",43069164,22160955,1671483,5,186784916,46027995,74470104,18628029,186784916
33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",1572245,2014,53164,2.6,0,7.8,15.4,100051,43.1804321,-87.7970734,43.360715,-87.4965534,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3495176,2014,69111,2.4,0.1,5.8,10.3,232415.6,45.0661205,-93.2021048,45.0659792,-93.2011045,"57628","Minneapolis--St. Paul, MN--WI Urbanized Area",2650890,16,1022,"Minneapolis-St. Paul, MN-WI",98984171,58846445,3988788,312,743880601,199260549,339673104,77613326,743880601
33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3495176,2014,69111,2.4,0.1,5.8,10.3,232415.6,45.0661205,-93.2021048,45.0659792,-93.2011045,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
33500,"Minot, ND Micro Area",79188,2014,65562,2.5,4,8.4,8.1,NA,48.3184511,-101.2053486,48.3202424,-101.1980099,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
33540,"Missoula, MT Metro Area",112684,2014,44289,4.2,0.3,11.4,15.4,4685.1,47.0360154,-113.9247186,47.0272632,-113.8926911,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
33660,"Mobile, AL Metro Area",415123,2014,43642,1,0.3,12.9,19.3,17966.6,30.6844339,-88.1975728,30.6845725,-88.1965682,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
33700,"Modesto, CA Metro Area",531997,2014,51084,2,0,10.7,18,18408.7,37.5589761,-120.9985575,37.5623162,-121.0028311,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
33740,"Monroe, LA Metro Area",178864,2014,41175,0.7,0,16,24.6,6803.4,32.6865986,-92.2841949,32.6904772,-92.2627929,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
33780,"Monroe, MI Metro Area",149824,2014,57275,1.7,0,6.8,9.7,4589.4,41.921352,-83.4943832,41.916097,-83.4871059,"23824","Detroit, MI Urbanized Area",3734090,11,1337,"Detroit, MI",38258025,32907798,2486870,38,302862143,60312625,88093701,104018078,302862143
33780,"Monroe, MI Metro Area",149824,2014,57275,1.7,0,6.8,9.7,4589.4,41.921352,-83.4943832,41.916097,-83.4871059,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
33860,"Montgomery, AL Metro Area",374430,2014,47159,0.8,1.1,10.9,19.6,16177.1,32.3603764,-86.4034443,32.3656313,-86.4045848,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
33980,"Morehead City, NC Micro Area",68811,2014,48881,0.5,0.9,14.9,14.5,NA,34.8613039,-76.5360998,34.8583428,-76.5358602,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
34060,"Morgantown, WV Metro Area",137251,2014,41924,4.5,0.1,7.9,23.5,7069.2,39.5272359,-79.8040592,39.5251551,-79.8019121,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
34100,"Morristown, TN Metro Area",115713,2014,38542,1.4,0.3,13.2,22.3,3874,36.1738441,-83.4306539,36.1687842,-83.4225769,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
34180,"Moses Lake, WA Micro Area",93147,2014,51949,3.3,0,17.1,13.8,NA,47.2043507,-119.453467,47.2136328,-119.467788,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
34340,"Mount Airy, NC Micro Area",72968,2014,36511,0.1,0.1,16.6,18.6,NA,36.4148045,-80.6875653,36.415416,-80.6864631,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
34380,"Mount Pleasant, MI Micro Area",70616,2014,41931,7.3,0,9.6,30.3,NA,43.6405203,-84.8467966,43.6452331,-84.8394245,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
34580,"Mount Vernon-Anacortes, WA Metro Area",120365,2014,50558,3.8,0.4,12.4,16.6,5574.1,48.4830953,-121.8018131,48.4932917,-121.8157703,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
34620,"Muncie, IN Metro Area",117074,2014,39323,4.4,0,13.1,21.9,3691.8,40.2274618,-85.3968958,40.2275433,-85.3992617,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
34740,"Muskegon, MI Metro Area",172344,2014,42600,0.6,0,8,20.3,5478.6,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
34780,"Muskogee, OK Micro Area",69966,2014,42756,1.9,0,20.2,22.8,NA,35.6160346,-95.3792415,35.6175506,-95.3839106,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",417668,2014,43993,1.1,0.1,16.6,17.4,15277.2,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
34860,"Nacogdoches, TX Micro Area",65301,2014,39326,2.7,0,23,22.1,NA,31.6159046,-94.6156307,31.6205598,-94.6202497,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
34900,"Napa, CA Metro Area",141667,2014,74123,3.4,0,9.2,8.3,9547,38.5061854,-122.3303777,38.5070999,-122.3259045,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
34940,"Naples-Immokalee-Marco Island, FL Metro Area",348777,2014,58026,1.3,0,18.7,14.5,15283.6,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1792468,2014,52640,1.6,0.1,11.9,15.1,107931.7,36.1392853,-86.6879013,36.1286624,-86.6814917,"61273","Nashville-Davidson, TN Urbanized Area",969587,44,563,"Nashville-Davidson, TN",10666409,10791153,649411,40,97630792,16670345,7288546,55707913,97630792
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1792468,2014,52640,1.6,0.1,11.9,15.1,107931.7,36.1392853,-86.6879013,36.1286624,-86.6814917,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
35100,"New Bern, NC Metro Area",127886,2014,42819,3.3,6.6,14.1,16.5,4773.2,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
35260,"New Castle, PA Micro Area",88771,2014,45356,2.2,0.1,7.1,12.2,NA,40.9912252,-80.3342083,40.9927352,-80.3344455,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
35300,"New Haven-Milford, CT Metro Area",861277,2014,60391,4.2,0,6.7,13.1,41161.1,41.348687,-72.8996278,41.3497173,-72.9002037,"10162","Bridgeport--Stamford, CT--NY Urbanized Area",923311,48,466,"Bridgeport-Stamford, CT-NY",12297460,6409179,565732,7,59721651,2929605,40813468,1585808,59721651
35300,"New Haven-Milford, CT Metro Area",861277,2014,60391,4.2,0,6.7,13.1,41161.1,41.348687,-72.8996278,41.3497173,-72.9002037,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
35380,"New Orleans-Metairie, LA Metro Area",1251849,2014,46784,2.3,0.3,14.7,18.1,76308.9,NA,NA,NA,NA,"62677","New Orleans, LA Urbanized Area",899703,49,251,"New Orleans, LA",22550345,8350602,789241,152,140761743,23969144,10890996,80367809,140761743
35380,"New Orleans-Metairie, LA Metro Area",1251849,2014,46784,2.3,0.3,14.7,18.1,76308.9,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
35420,"New Philadelphia-Dover, OH Micro Area",92788,2014,46253,2.6,0,13.4,13.3,NA,40.4408087,-81.473759,40.4474903,-81.4711052,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763.2,NA,NA,NA,NA,"63217","New York--Newark, NY--NJ--CT Urbanized Area",18351295,1,3450,"New York-Newark, NY-NJ-CT",4376129357,929725659,58304953,5346,21476841980,2635688007,5384168661,4006505605,21476841980
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763.2,NA,NA,NA,NA,"69076","Philadelphia, PA--NJ--DE--MD Urbanized Area",5441567,5,1981,"Philadelphia, PA-NJ-DE-MD",367437531,115983246,8429801,2281,1810504811,268738484,805400501,146310876,1810504811
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763.2,NA,NA,NA,NA,"10162","Bridgeport--Stamford, CT--NY Urbanized Area",923311,48,466,"Bridgeport-Stamford, CT-NY",12297460,6409179,565732,7,59721651,2929605,40813468,1585808,59721651
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763.2,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
35660,"Niles-Benton Harbor, MI Metro Area",155233,2014,44031,3.3,0,10.9,17.4,6430.1,41.9957985,-86.6855032,41.7913818,-86.7425435,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
35840,"North Port-Sarasota-Bradenton, FL Metro Area",748708,2014,52077,1.2,0,13.9,12,26263.7,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
35900,"North Wilkesboro, NC Micro Area",68838,2014,30743,1.1,0,12.6,27.4,NA,36.2062552,-81.1627816,36.2088833,-81.1660949,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
35980,"Norwich-New London, CT Metro Area",273676,2014,66148,4.5,3.3,5.1,11.3,14211.6,41.4666477,-72.1065601,41.4726517,-72.1086339,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
36020,"Oak Harbor, WA Micro Area",79275,2014,59934,4.2,5.5,8.2,10.4,NA,48.1626016,-122.574799,48.1585538,-122.6706492,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
36100,"Ocala, FL Metro Area",339167,2014,39958,1,0.1,17.1,17.4,7476.9,29.2102052,-82.0566742,29.2028047,-82.0431004,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
36140,"Ocean City, NJ Metro Area",95344,2014,56899,5.8,1.1,7,13.5,4964.2,39.0849808,-74.8502998,39.0861413,-74.8477104,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
36220,"Odessa, TX Metro Area",153904,2014,58701,0.6,0,21.6,10,11857.5,31.8690912,-102.5427493,31.8653008,-102.5425068,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
36260,"Ogden-Clearfield, UT Metro Area",631146,2014,64301,1.4,0.6,9.6,9.5,22504.5,41.1189643,-111.8706001,41.1243401,-111.8669286,"78499","Salt Lake City--West Valley City, UT Urbanized Area",1021243,42,278,"Salt Lake City-West Valley City, UT",46279544,36794421,1936573,1010,381134339,58780504,255768168,1269156,381134339
36260,"Ogden-Clearfield, UT Metro Area",631146,2014,64301,1.4,0.6,9.6,9.5,22504.5,41.1189643,-111.8706001,41.1243401,-111.8669286,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
36300,"Ogdensburg-Massena, NY Micro Area",111400,2014,43758,5.9,0.2,7,18.8,NA,44.4959205,-75.0690682,44.4881125,-75.074311,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
36420,"Oklahoma City, OK Metro Area",1336767,2014,52416,1.5,0.6,14,15.3,69406.3,35.4290241,-97.5050422,35.4309676,-97.5069659,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
36460,"Olean, NY Micro Area",78600,2014,44320,4.1,0,8.9,15.8,NA,42.2485153,-78.6788962,42.2390986,-78.662332,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
36500,"Olympia-Tumwater, WA Metro Area",265851,2014,61609,1.9,2.2,8.4,12,10290,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
36540,"Omaha-Council Bluffs, NE-IA Metro Area",904491,2014,57527,1.9,0.6,9.4,11.3,57554.2,41.2898488,-95.9995814,41.2904587,-95.9999701,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
36660,"Opelousas, LA Micro Area",83709,2014,27753,1.1,0,16.6,32.3,NA,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
36700,"Orangeburg, SC Micro Area",90090,2014,28680,1.8,0,16,32,NA,33.4391645,-80.7999664,33.436135,-80.8029131,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2321418,2014,48270,0.9,0.1,17.6,16.7,115309.3,28.4335556,-81.3619152,28.4343962,-81.3560839,"65863","Orlando, FL Urbanized Area",1510516,32,598,"Orlando, FL",30722127,26785228,1722844,33,298045720,94509881,74630980,93277841,298045720
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2321418,2014,48270,0.9,0.1,17.6,16.7,115309.3,28.4335556,-81.3619152,28.4343962,-81.3560839,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
36780,"Oshkosh-Neenah, WI Metro Area",169511,2014,52387,2.6,0,5.3,12.4,9323.2,44.0687935,-88.644658,44.0857068,-88.6681488,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
36860,"Ottawa-Peru, IL Micro Area",151415,2014,51204,2.1,0,7.3,13.5,NA,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
36980,"Owensboro, KY Metro Area",116170,2014,41827,3.9,0.1,5.3,14.9,5359.5,37.6995869,-87.0699181,37.6937232,-87.077058,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
37020,"Owosso, MI Micro Area",68933,2014,48523,3.3,0.1,10.1,15.8,NA,42.9536378,-84.1467325,42.9515446,-84.1463518,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",846178,2014,75449,1.6,0.3,11.8,11.3,48733.9,34.3562594,-119.1265224,34.3587415,-119.1331432,"51445","Los Angeles--Long Beach--Anaheim, CA Urbanized Area",12150996,2,1736,"Los Angeles-Long Beach-Anaheim, CA",658394376,259214897,17522870,1367,4262541265,668799578,732928135,2209466046,4262541265
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",846178,2014,75449,1.6,0.3,11.8,11.3,48733.9,34.3562594,-119.1265224,34.3587415,-119.1331432,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
37140,"Paducah, KY-IL Micro Area",97953,2014,38484,1.8,0.1,7.1,18,NA,37.138067,-88.6723059,37.1341812,-88.6566679,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
37260,"Palatka, FL Micro Area",72143,2014,30765,0.8,0.4,20.6,30.1,NA,29.6085716,-81.7442234,29.5938964,-81.7320389,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",556885,2014,47907,0.9,0.3,13.8,14.4,18620.1,28.2996338,-80.7010039,28.2986776,-80.7005344,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
37460,"Panama City, FL Metro Area",192406,2014,44638,1.9,1.6,17.3,14.7,7893.3,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
37620,"Parkersburg-Vienna, WV Metro Area",92684,2014,41793,2.9,0.1,9.3,17.9,4525,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",474081,2014,50003,0.9,3.1,12.1,12.5,16029.5,30.6591136,-87.1562102,30.6554013,-87.1618275,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
37900,"Peoria, IL Metro Area",379520,2014,56186,1.9,0.1,6.3,12.6,20208.1,40.7887165,-89.5158114,40.7882548,-89.514745,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",139422887,61927358,3389461,291,905252801,178310883,12409850,476134923,905252801
